centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
92,19962,0.005059168352773535,79,0.00079,-5.286553166350261,-7.143477612503207
92,19962,0.006628658625087453,146,0.00146,-5.016352814244948,-6.529318843261892
92,19962,0.008685047048070261,253,0.00253,-4.746152462139635,-5.979535976242708
92,19962,0.011379382540792526,398,0.00398,-4.4759521100343225,-5.526473459685791
92,19962,0.014909573464943445,580,0.0058,-4.20575175792901,-5.149897361429764
92,19962,0.019534924685910386,803,0.00803,-3.9355514058236976,-4.824570751023467
92,19962,0.025595184421705306,1073,0.01073,-3.6653510537183847,-4.53471172233953
92,19962,0.033535499937381794,1462,0.01462,-3.395150701613072,-4.225364824660504
92,19962,0.04393911516794628,2050,0.0205,-3.1249503495077597,-3.8873303928377747
92,19962,0.05757021202448125,2779,0.02779,-2.854749997402447,-3.583079035227725
92,19962,0.07543004222719395,3619,0.03619,-2.584549645297134,-3.318972441406486
92,19962,0.09883047274477239,4503,0.04503,-2.3143492931918215,-3.100426344668657
92,19962,0.12949034700969375,5542,0.05542,-2.0441489410865086,-2.8928147395473047
92,19962,0.16966173997764095,6974,0.06974,-1.7739485889811957,-2.662981237734632
92,19962,0.2222953809065457,9250,0.0925,-1.5037482368758828,-2.3805466344637574
92,19962,0.291257394736718,10362,0.10362,-1.233547884770571,-2.267024917595495
92,19962,0.3816132824841911,11660,0.1166,-0.9633475326652582,-2.149006005065745
92,19962,0.5,13369,0.13369,-0.6931471805599453,-2.012231591987106
93,20220,0.001,3,3e-05,-6.907755278982137,-10.41431317630212
93,20220,0.001310226931162212,9,9e-05,-6.637554926876824,-9.315700887634009
93,20220,0.0017166946111427477,11,0.00011,-6.367354574771512,-9.115030192171858
93,20220,0.0022492595121002693,16,0.00016,-6.097154222666199,-8.740336742730447
93,20220,0.00294704038792655,22,0.00022,-5.826953870560886,-8.421883011611913
93,20220,0.003861291683484094,34,0.00034,-5.556753518455574,-7.986564940354067
93,20220,0.005059168352773535,55,0.00055,-5.286553166350261,-7.505592279737757
93,20220,0.006628658625087453,81,0.00081,-5.016352814244948,-7.1184763102977895
93,20220,0.008685047048070261,117,0.00117,-4.746152462139635,-6.750751530172472
93,20220,0.011379382540792526,159,0.00159,-4.4759521100343225,-6.444021262749997
93,20220,0.014909573464943445,202,0.00202,-4.20575175792901,-6.2046577675690235
93,20220,0.019534924685910386,262,0.00262,-3.9355514058236976,-5.944580961209131
93,20220,0.025595184421705306,345,0.00345,-3.6653510537183847,-5.669381047938868
93,20220,0.033535499937381794,460,0.0046,-3.395150701613072,-5.381698975487088
93,20220,0.04393911516794628,611,0.00611,-3.1249503495077597,-5.097828505798633
93,20220,0.05757021202448125,801,0.00801,-2.854749997402447,-4.827064517901869
93,20220,0.07543004222719395,1033,0.01033,-2.584549645297134,-4.57270299585059
